name,address_street,city,state,zip,country,phone,website,google_maps_url,category_primary,category_secondary,google_rating,google_reviews_count,hours,review_keywords,hour
Minasa Hawaii,94-866 Moloalo St D12,Waipahu,HI,96797,US,(808) 629-9958,http://www.minasahawaii.com/,https://www.google.com/maps/place/Minasa+Hawaii/data=!4m7!3m6!1s0x7c0065cee23d6b69:0x92537c43cb8aae96!8m2!3d21.3853308!4d-158.0020753!16s%2Fg%2F11t_zd7hb0!19sChIJaWs94s5lAHwRlq6Ky0N8U5I?authuser=0&hl=en&rclk=1,Restaurant,,4.8,70,12-4 PM,"churros, lechon, ube, filipino food, calamansi, chef, bowl, atmosphere, fried chicken, bao buns",
Nanding's Bakery,918 Gulick Ave #1,Honolulu,HI,96819,US,(808) 841-4731,,https://www.google.com/maps/place/Nanding%27s+Bakery/data=!4m7!3m6!1s0x7c006e8abed95873:0x89b9f56bc18364f3!8m2!3d21.3333339!4d-157.8796541!16s%2Fg%2F1thkrxtz!19sChIJc1jZvopuAHwR82SDwWv1uYk?authuser=0&hl=en&rclk=1,"Bakery, Dessert & Cafe",,4.5,320,4:30 AM-6 PM,"rolls, prices, parking, pandesal, spanish bread, sweet, ensaymada, island, filipino, adobo",
Nanding's Bakery,94-216 Farrington Hwy # B16,Waipahu,HI,96797,US,(808) 678-0828,http://nandings-bakery-waipahu.jany.io/,https://www.google.com/maps/place/Nanding%27s+Bakery/data=!4m7!3m6!1s0x7c00643c2b5eaa7b:0x8bc730b429091fa6!8m2!3d21.3796185!4d-158.0204826!16s%2Fg%2F1tr17spt!19sChIJe6peKzxkAHwRph8JKbQwx4s?authuser=0&hl=en&rclk=1,"Bakery, Dessert & Cafe",,4.6,365,4:30 AM-6 PM,"rolls, prices, spanish bread, butter, desserts, pandesal, island, custard pie, filipino, ensaymada",
Naty's Kitchen Filipino Food,1120 Maunakea St,Honolulu,HI,96817,US,,,https://www.google.com/maps/place/Naty%27s+Kitchen+Filipino+Food/data=!4m7!3m6!1s0x7c006e7401ae5e2b:0x46c158a9bd29c93c!8m2!3d21.3129397!4d-157.8628813!16s%2Fg%2F11d_t4qkk4!19sChIJK16uAXRuAHwRPMkpvalYwUY?authuser=0&hl=en&rclk=1,Restaurant,,4.3,7,,,
Nayong Filipino Restaurant,1136 Union Mall,Honolulu,HI,96813,US,(808) 210-8576,,https://www.google.com/maps/place/Nayong+Filipino+Restaurant/data=!4m7!3m6!1s0x7c006fccd85d13fd:0x65259e8c78992be3!8m2!3d21.3101479!4d-157.8601222!16s%2Fg%2F11vd9_ljhp!19sChIJ_RNd2MxvAHwR4yuZeIyeJWU?authuser=0&hl=en&rclk=1,Restaurant,,3.8,5,8:30 AM-5:30 PM,filipino food,
Nestor Filipino Fast Food,1130 Maunakea St,Honolulu,HI,96817,US,,,https://www.google.com/maps/place/Nestor+Filipino+Fast+Food/data=!4m7!3m6!1s0x7c006e740212370d:0xcbc4e34609d570c6!8m2!3d21.3126338!4d-157.8625411!16s%2Fg%2F11g8j7dkt0!19sChIJDTcSAnRuAHwRxnDVCUbjxMs?authuser=0&hl=en&rclk=1,Restaurant,Quick Bites & Turo-Turo,5,1,9:30 AM-7 PM,,
Nickys Lunch Wagon,978-888 Mililani St,Honolulu,HI,96813,US,(808) 542-5216,https://usmapzen.org/details/nickys-lunch-wagon-ChIJgfe,https://www.google.com/maps/place/Nickys+Lunch+Wagon/data=!4m7!3m6!1s0x7c006ffecd99f781:0xbf4c39c1a613bc84!8m2!3d21.3058021!4d-157.8603699!16s%2Fg%2F11jj128sqm!19sChIJgfeZzf5vAHwRhLwTpsE5TL8?authuser=0&hl=en&rclk=1,Restaurant,,4.9,18,11 AM-1 PM,"price, mac salad, shoyu chicken, plate lunch, food truck, garlic",
North Star Sausage,94-801 Farrington Hwy # 2A,Waipahu,HI,96797,US,(808) 677-3340,,https://www.google.com/maps/place/North+Star+Sausage/data=!4m7!3m6!1s0x7c00642d8c23e04d:0xe51cff9b395c2cb7!8m2!3d21.3832544!4d-158.0044702!16s%2Fg%2F1vgx0zfb!19sChIJTeAjjC1kAHwRtyxcOZv_HOU?authuser=0&hl=en&rclk=1,Supermarket & Grocery,,4.3,48,9 AM-5 PM,"longganisa, chicharon, filipino food, adobo",
Pacific Supermarket,"Waipahu Shopping Plaza, 94-300 Farrington Hwy",Waipahu,HI,96797,US,(808) 678-2828,http://www.pacificsupermarket.com/,https://www.google.com/maps/place/Pacific+Supermarket/data=!4m7!3m6!1s0x7c00643c6c13ca21:0x164efc2ccd39abf4!8m2!3d21.3814928!4d-158.0196463!16s%2Fg%2F1tjynyd6!19sChIJIcoTbDxkAHwR9Ks5zSz8ThY?authuser=0&hl=en&rclk=1,Supermarket & Grocery,,4.1,370,8 AM-8 PM,"price, fish, produce, smell, filipino food, sell, parking, poke, ube, pancit",
Pampanga Kitchen Pearl City,1000 Kamehameha Hwy Suite C,Pearl City,HI,96782,US,(808) 744-1010,,https://www.google.com/maps/place/Pampanga+Kitchen+Pearl+City/data=!4m7!3m6!1s0x7c0067d9b1acae91:0xb5a24eac576c6d9d!8m2!3d21.3965249!4d-157.9771519!16s%2Fg%2F11h915myjk!19sChIJka6ssdlnAHwRnW1sV6xOorU?authuser=0&hl=en&rclk=1,Restaurant,,3.4,48,10 AM-7:30 PM,"pork, pancit, price, sinigang, food court, lechon, banana lumpia, mom, adobo, bag",
Pampanga Kitchen Waipahu Festival,"Inside Waipahu Festival Marketplace, 94-340 Waipahu Depot St",Waipahu,HI,96797,US,(808) 859-9050,,https://www.google.com/maps/place/Pampanga+Kitchen+Waipahu+Festival/data=!4m7!3m6!1s0x7c00654d01e2b8ef:0xf0152e64653e01f6!8m2!3d21.3851324!4d-158.0075553!16s%2Fg%2F11j9clg8ct!19sChIJ77jiAU1lAHwR9gE-ZWQuFfA?authuser=0&hl=en&rclk=1,Restaurant,,4.5,4,7 AM-3 PM,,
Pampanga Kitchen Waipahu Plaza,94-300 Farrington Hwy c04,Waipahu,HI,96797,US,(808) 888-2989,,https://www.google.com/maps/place/Pampanga+Kitchen+Waipahu+Plaza/data=!4m7!3m6!1s0x7c00654d44029b41:0xd5858a3b053c4496!8m2!3d21.380951!4d-158.0194795!16s%2Fg%2F11rcy6kyvb!19sChIJQZsCRE1lAHwRlkQ8BTuKhdU?authuser=0&hl=en&rclk=1,Restaurant,,3.4,30,10 AM-7 PM,"cashier, pancit, renovation, bicol express, catering, the menu, adobo, atmosphere, dining, pork",
Paradise Supermart,207 E Wakea Ave,Kahului,HI,96732,US,(808) 877-6767,,https://www.google.com/maps/place/Paradise+Supermart/data=!4m7!3m6!1s0x7954d2c2e8899e97:0xb65074f72cdd78ee!8m2!3d20.8865907!4d-156.4613508!16s%2Fg%2F1tw1f0l3!19sChIJl56J6MLSVHkR7njdLPd0ULY?authuser=0&hl=en&rclk=1,Supermarket & Grocery,Food Truck & Pop-Up,4.1,279,5:30 AM-8 PM,"filipino food, price, plate lunch, pork, halo halo, lechon, dinner, cashier, pancit, adobo",
Philmart Oriental and Fast Foods,330 Ohukai Rd,Kihei,HI,96753,US,(808) 891-0481,http://www.philmartmaui.com/,https://www.google.com/maps/place/Philmart+Oriental+and+Fast+Foods/data=!4m7!3m6!1s0x7954d1b563009067:0xffea0335011fe2b!8m2!3d20.7734547!4d-156.4511843!16s%2Fg%2F1ts2_gx9!19sChIJZ5AAY7XRVHkRK_4RUDOg_g8?authuser=0&hl=en&rclk=1,Supermarket & Grocery,,3.8,89,6:30 AM-8 PM,"price, filipino food, adobo, meatballs, pancit, bentos, etiquette, expiration date, pork, rude",
Pinoy's Best Food & Cafe,563 Farrington Hwy,Kapolei,HI,96707,US,(808) 798-3242,,https://www.google.com/maps/place/Pinoy%27s+Best+Food+%26+Cafe/data=!4m7!3m6!1s0x7c006360923261d9:0x90842527285f2776!8m2!3d21.3377594!4d-158.0778538!16s%2Fg%2F11sdq41vsf!19sChIJ2WEykmBjAHwRdidfKCclhJA?authuser=0&hl=en&rclk=1,Restaurant,,5,3,,,
Pomaikai's Onolicious,94-065 Waipahu Depot St,Waipahu,HI,96797,US,(808) 451-4746,,https://www.google.com/maps/place/Pomaikai%27s+Onolicious/data=!4m7!3m6!1s0x7c0065007f1c37fd:0x11abe7e7ea8b008a!8m2!3d21.3822432!4d-158.0057164!16s%2Fg%2F11v_2j0fnw!19sChIJ_TccfwBlAHwRigCL6ufnqxE?authuser=0&hl=en&rclk=1,Restaurant,,5,2,,,
Randy's Catering & Fast Food,1032 Lower Main St # C,Wailuku,HI,96793,US,(808) 249-8533,,https://www.google.com/maps/place/Randy%27s+Catering+%26+Fast+Food/data=!4m7!3m6!1s0x7954d33a818c3799:0x3517407601865099!8m2!3d20.8994334!4d-156.4893348!16s%2Fg%2F1thgh75g!19sChIJmTeMgTrTVHkRmVCGAXZAFzU?authuser=0&hl=en&rclk=1,Restaurant,,5,3,11 AM-8 PM,,
San Nicolas Chicharon,2130 N King St #8,Honolulu,HI,96819,US,(808) 848-9959,,https://www.google.com/maps/place/San+Nicolas+Chicharon/data=!4m7!3m6!1s0x7c006e8ae8d15843:0x79a0788b1f65e3c9!8m2!3d21.3340371!4d-157.8794481!16s%2Fg%2F1tdpgdr9!19sChIJQ1jR6IpuAHwRyeNlH4t4oHk?authuser=0&hl=en&rclk=1,Restaurant,,4.2,179,7 AM-4:30 PM,"pork, parking, longganisa, stew, plate, empanadas, dinuguan, goat, vinegar, lechon",
Seafood City Supermarket,94-050 Farrington Hwy,Waipahu,HI,96797,US,(808) 675-2350,http://www.seafoodcity.com/,https://www.google.com/maps/place/Seafood+City+Supermarket/data=!4m7!3m6!1s0x7c006415af7d8f7f:0xb716aaeac2720d3d!8m2!3d21.378245!4d-158.0261203!16s%2Fg%2F11b806pfg8!19sChIJf499rxVkAHwRPQ1ywuqqFrc?authuser=0&hl=en&rclk=1,Supermarket & Grocery,Quick Bites & Turo-Turo,4.3,1248,8 AM-9 PM,"filipino food, bakery, asian food, fresh, halo halo, spices, poke, street food, pandesal, ube",
Shays Filipino Cafe,94-1040 Waipio Uka St Suite #10,Waipahu,HI,96797,US,(808) 892-1793,https://www.shaysfilipinocafe.com/,https://www.google.com/maps/place/Shays+Filipino+Cafe/data=!4m7!3m6!1s0x7c006661c3fff24b:0xabf40f33669932fa!8m2!3d21.4126036!4d-157.9988483!16s%2Fg%2F11bzt56hct!19sChIJS_L_w2FmAHwR-jKZZjMP9Ks?authuser=0&hl=en&rclk=1,Restaurant,,4.1,210,10 AM-8 PM,"pizza, ube pancakes, pancit, to go, sari, omelet, lechon kawali, lumpia, bicol express, pork adobo",
Sw8 dada's Sisig,94-333 Waipahu Depot St,Waipahu,HI,96797,US,(808) 387-9554,,https://www.google.com/maps/place/Sw8+dada%27s+Sisig/data=!4m7!3m6!1s0x7c00653a8f333b6f:0xeab447b90d24a36a!8m2!3d21.3852091!4d-158.0066669!16s%2Fg%2F11pbd3jjkk!19sChIJbzszjzplAHwRaqMkDblHtOo?authuser=0&hl=en&rclk=1,Restaurant,,4.8,34,9 AM-6 PM,"pork sisig, food truck, rice, parking, beef pares, pork skin, side dish",
T & L Market,1335 Middle St,Honolulu,HI,96819,US,(808) 341-3603,,https://www.google.com/maps/place/T+%26+L+Market/data=!4m7!3m6!1s0x7c006e8d26aad8cf:0xcf5501bf5f115cdc!8m2!3d21.34093!4d-157.8797674!16s%2Fg%2F1tffj_bq!19sChIJz9iqJo1uAHwR3FwRX78BVc8?authuser=0&hl=en&rclk=1,Quick Bites & Turo-Turo,Restaurant,4.7,75,8 AM-5 PM,"prices, manapua, fried, local food, plate lunches, truck food, parking, island, comfort food, the menu",
Tagpuan,60 Kanoa St,Wailuku,HI,96793,US,(808) 209-5010,https://tagpuanmaui.com/,https://www.google.com/maps/place/Tagpuan/data=!4m7!3m6!1s0x7954d310b0f5dbd7:0x2372c9a0d26b1430!8m2!3d20.8878156!4d-156.4982133!16s%2Fg%2F11wc6132hg!19sChIJ19v1sBDTVHkRMBRr0qDJciM?authuser=0&hl=en&rclk=1,Restaurant,,5,10,12-7:30 PM,"pork belly, halo-halo, lumpia, food truck, serving size, banana",
The Lechon King,692 Mapunapuna St,Honolulu,HI,96819,US,(808) 520-7030,,https://www.google.com/maps/place/The+Lechon+King/data=!4m7!3m6!1s0x7c006efee47cd82d:0x3aa32a7be2771ffd!8m2!3d21.3381889!4d-157.9007457!16s%2Fg%2F11fll62yj_!19sChIJLdh85P5uAHwR_R934nsqozo?authuser=0&hl=en&rclk=1,Restaurant,,4.4,29,10:30 AM-2 PM,"price, skin, island",
Thelma's Restaurant,94-366 Pupupani St #116,Waipahu,HI,96797,US,(808) 677-0443,https://thelmasrestaurant.shop/,https://www.google.com/maps/place/Thelma%27s+Restaurant/data=!4m7!3m6!1s0x7c00643b9bf7ca0f:0xd5da868884a23ff0!8m2!3d21.3817617!4d-158.0165719!16s%2Fg%2F1tfbccdg!19sChIJD8r3mztkAHwR8D-ihIiG2tU?authuser=0&hl=en&rclk=1,Restaurant,,4.4,643,7 AM-8:30 PM,"buffet, food and service, parking, mung beans, dinuguan, pinakbet, tomato, lechon, peas, pork adobo",
Tiano's Restaurant,94-673 Kupuohi St B202,Waipahu,HI,96797,US,(808) 379-1160,http://www.mytianos.com/,https://www.google.com/maps/place/Tiano%27s+Restaurant/data=!4m7!3m6!1s0x7c00641a8388be39:0x799753bab1845226!8m2!3d21.3877488!4d-158.0333573!16s%2Fg%2F11hbksvk8k!19sChIJOb6IgxpkAHwRJlKEsbpTl3k?authuser=0&hl=en&rclk=1,Restaurant,,4.4,375,11 AM-8 PM,"prime rib, lechon kawali, filipino food, fried rice, pork, ribeye, poke, halo halo, lumpia, sisig",
Trini's Mix Plate & Catering,74-5533 Luhia St APT K6,Kailua-Kona,HI,96740,US,(808) 329-3938,,https://www.google.com/maps/place/Trini%27s+Mix+Plate+%26+Catering/data=!4m7!3m6!1s0x79540e58f9aba8cb:0x5030f5f4bb9576cc!8m2!3d19.6492851!4d-156.0013934!16s%2Fg%2F1wcxd8_t!19sChIJy6ir-VgOVHkRzHaVu_T1MFA?authuser=0&hl=en&rclk=1,Restaurant,,4.6,46,9 AM-4 PM,"prices, chicharon, food court, tomato, pork, white rice, vinegar",
UBAE,1284 Kalani St,Honolulu,HI,96817,US,(808) 439-3224,http://www.ubaehawaii.com/,https://www.google.com/maps/place/UBAE/data=!4m7!3m6!1s0x7c006e6614465e59:0x6db5c1e222deefbe!8m2!3d21.3214783!4d-157.8761791!16s%2Fg%2F11f12pt9ly!19sChIJWV5GFGZuAHwRvu_eIuLBtW0?authuser=0&hl=en&rclk=1,"Bakery, Dessert & Cafe",,4.5,272,8 AM-7 PM,"cookies, tarts, soft serve, ube cheesecake, flavor, pandan, ube ice cream, parking, bakery, coconut",
Valerio's Tropical Bake Shop,94-050 Farrington Hwy,Waipahu,HI,96797,US,(808) 676-5777,http://www.valeriostropicalbakeshop.com/store-locations/,https://www.google.com/maps/place/Valerio%27s+Tropical+Bake+Shop/data=!4m7!3m6!1s0x7c006415a4d337c7:0x7c6406f63cdf120d!8m2!3d21.3782548!4d-158.0259235!16s%2Fg%2F11c1n459c4!19sChIJxzfTpBVkAHwRDRLfPPYGZHw?authuser=0&hl=en&rclk=1,"Bakery, Dessert & Cafe",,4.2,43,8 AM-8 PM,"ube, pandesal, cheese, donuts, oven, custard, bibingka, filipino, market, island",
Vicky's Filipino Fast Food,1113 Fort Street Mall,Honolulu,HI,96813,US,(808) 526-3950,https://usrestcafe.com/honolulu/409444-vickys-filipino-fast-food,https://www.google.com/maps/place/Vicky%27s+Filipino+Fast+Food/data=!4m7!3m6!1s0x7c006e75ada215c7:0x30e4b3618ba7e3eb!8m2!3d21.3100473!4d-157.8608171!16s%2Fg%2F1tmpf476!19sChIJxxWirXVuAHwR6-Oni2Gz5DA?authuser=0&hl=en&rclk=1,Quick Bites & Turo-Turo,Restaurant,4.4,34,6:30 AM-5 PM,"pork, filipino food, adobo, pancit, lunch",
Waialua General Store,67-272 Goodale Ave,Waialua,HI,96791,US,(808) 637-3131,,https://www.google.com/maps/place/Waialua+General+Store/data=!4m7!3m6!1s0x7c005f411acca9af:0x50c84d63774422f3!8m2!3d21.5739137!4d-158.1218256!16s%2Fg%2F1tdnx359!19sChIJr6nMGkFfAHwR8yJEd2NNyFA?authuser=0&hl=en&rclk=1,Supermarket & Grocery,,4.9,101,10 AM-6 PM,"poke, steak, plate, dessert, island, wall, wednesday, choice, mochi, pork",
Waipahu Festival Marketplace,94-340 Waipahu Depot St #115,Waipahu,HI,96797,US,(808) 487-9500,,https://www.google.com/maps/place/Waipahu+Festival+Marketplace/data=!4m7!3m6!1s0x7c00642e1127e485:0x7b211ffe1193e90!8m2!3d21.3851324!4d-158.0075553!16s%2Fg%2F1v6l7q2w!19sChIJheQnES5kAHwRkD4Z4f8Rsgc?authuser=0&hl=en&rclk=1,Supermarket & Grocery,,4.2,283,7 AM-3 PM,"price, filipino food, fruits, parking, vendors, fresh vegetables, pork, local, asian food, cook",
Waipahu Market,94-861 Farrington Hwy C,Waipahu,HI,96797,US,(808) 671-5550,,https://www.google.com/maps/place/Waipahu+Market/data=!4m7!3m6!1s0x7c00642d721e5d41:0xeeea9a1800c7873f!8m2!3d21.3838732!4d-158.0023855!16s%2Fg%2F11cjkpf991!19sChIJQV0eci1kAHwRP4fHABia6u4?authuser=0&hl=en&rclk=1,Supermarket & Grocery,,3.7,31,6 AM-8 PM,prices,
Yumyum Tumtum Filipino Food,45-1127 Kamehameha Hwy F,Kaneohe,HI,96744,US,(808) 226-0590,https://www.facebook.com/share/1EDosE5LTb/,https://www.google.com/maps/place/Yumyum+Tumtum+Filipino+Food/data=!4m7!3m6!1s0x7c006bf54c6191cd:0x211960adf1c95e7!8m2!3d21.4176327!4d-157.8013444!16s%2Fg%2F11xmfsq4fx!19sChIJzZFhTPVrAHwR55Uc3wqWEQI?authuser=0&hl=en&rclk=1,Quick Bites & Turo-Turo,Restaurant,5,6,9 AM-6 PM,,
Yumyum Tumtum Filipino Food Truck,"Lokahi Kailua Market, 340 Uluniu St",Kailua,HI,96734,US,(808) 226-0590,,https://www.google.com/maps/place/Yumyum+Tumtum+Filipino+Food+Truck/data=!4m7!3m6!1s0x7c0013e4e1797e71:0x99b67ffc3ee4bfd1!8m2!3d21.3970786!4d-157.7430165!16s%2Fg%2F11rgrp51fm!19sChIJcX554eQTAHwR0b_kPvx_tpk?authuser=0&hl=en&rclk=1,Restaurant,,3.8,11,,"pancit, pork, lumpia, bbq, price",
A Taste of the Philippines,55 Meadows Rd,Poteet,TX,78065,US,(210) 218-2200,http://www.farmtofamilia.com/,https://www.google.com/maps/place/A+Taste+of+the+Philippines/data=!4m7!3m6!1s0x865ce322ef48c53f:0xbaa6991f6eb14dc5!8m2!3d29.0965881!4d-98.5943967!16s%2Fg%2F11krf26r5p!19sChIJP8VI7yLjXIYRxU2xbh-Zpro?authuser=0&hl=en&rclk=1,Restaurant,,5,5,10 AM-6 PM,,
Bahay Kubo at iba pa,9292 Warren Pkwy suite 200 unit 104,Frisco,TX,75035,US,(940) 343-2564,,https://www.google.com/maps/place/Bahay+Kubo+at+iba+pa/data=!4m7!3m6!1s0x864c3d9d92d099a5:0x18abdcfcd198f45b!8m2!3d33.1099472!4d-96.8026795!16s%2Fg%2F11s433fblp!19sChIJpZnQkp09TIYRW_SY0fzcqxg?authuser=0&hl=en&rclk=1,Restaurant,,4.3,28,,"dinuguan, price, bicol express, food court, pork belly",
Baso by The Baker's Son,15235 Southwest Fwy Suite D,Sugar Land,TX,77478,US,(346) 319-8109,https://basobythebakerson.com/,https://www.google.com/maps/place/Baso+by+The+Baker%27s+Son/data=!4m7!3m6!1s0x8640e72299f1240b:0xf16d3b4dbccc6f3d!8m2!3d29.6031976!4d-95.6114109!16s%2Fg%2F11xlyzdy90!19sChIJCyTxmSLnQIYRPW_MvE07bfE?authuser=0&hl=en&rclk=1,"Bakery, Dessert & Cafe",Restaurant,4.8,49,8 AM-8 PM,"filipino, smash burger, ube, sandwich, halo halo, pandan, soft serve, spam, matcha latte, hash brown",
Batangas On Wheels,3496 N 1st St,Abilene,TX,79603,US,(325) 514-0435,,https://www.google.com/maps/place/Batangas+On+Wheels/data=!4m7!3m6!1s0x86568f37a5144979:0xba9588e3ecbd801b!8m2!3d32.4525103!4d-99.7665611!16s%2Fg%2F11xn8dhg_9!19sChIJeUkUpTePVoYRG4C97OOIlbo?authuser=0&hl=en&rclk=1,Restaurant,,4,1,,,
Be More Pacific,506 Yale St Suite E,Houston,TX,77007,US,(832) 582-5264,http://www.bemorepacifickitchenandbar.com/,https://www.google.com/maps/place/Be+More+Pacific/data=!4m7!3m6!1s0x8640c7cc372a3f4b:0xaea2009a478c56ac!8m2!3d29.7802987!4d-95.3984092!16s%2Fg%2F11fstpxz9l!19sChIJSz8qN8zHQIYRrFaMR5oAoq4?authuser=0&hl=en&rclk=1,Restaurant,,4.5,835,11 AM-10 PM,"happy hour, karaoke, bartender, patio, banana ketchup, tacos, spam musubi, brussel sprouts, ribeye, ceviche",
Cabalen Restaurant,504 N 10th St # B11,McAllen,TX,78501,US,(956) 687-6313,http://cabalen-mcallen.edan.io/,https://www.google.com/maps/place/Cabalen+Restaurant/data=!4m7!3m6!1s0x8665a736309dbd0b:0x854544c22bfcadfb!8m2!3d26.208118!4d-98.2283473!16s%2Fg%2F1vd76br5!19sChIJC72dMDanZYYR-638K8JERYU?authuser=0&hl=en&rclk=1,Restaurant,,4.8,92,7:30 AM-4 PM,"price, desserts, pork, adobo, people, rolls, parents, comfort food, skewers, entree",
Claro's Seafood Restaurant,10904 Scarsdale Blvd Unit 252,Houston,TX,77089,US,(281) 529-6481,http://www.clarosseafood.com/,https://www.google.com/maps/place/Claro%27s+Seafood+Restaurant/data=!4m7!3m6!1s0x86409b2583374367:0xa7adc16cbd4a66a1!8m2!3d29.5854712!4d-95.2110883!16s%2Fg%2F11yf40wmrs!19sChIJZ0M3gyWbQIYRoWZKvWzBrac?authuser=0&hl=en&rclk=1,Restaurant,,4.9,40,11 AM-8:30 PM,"fried, price, sinigang, taro, grilled shrimps, oysters, sweet and sour fish",
Cocina Elena,"Asia Time Square, 2615 W Pioneer Pkwy",Grand Prairie,TX,75051,US,(817) 721-1776,https://facebook.com/CocinaElenaTx,https://www.google.com/maps/place/Cocina+Elena/data=!4m7!3m6!1s0x864e862dd482b5ad:0xa12e875306a4591d!8m2!3d32.7095377!4d-97.0447985!16s%2Fg%2F11bzy56yxc!19sChIJrbWC1C2GToYRHVmkBlOHLqE?authuser=0&hl=en&rclk=1,Restaurant,,4.3,140,10:30 AM-4 PM,"price, cash, pancit, mom, lumpia, sisig, gloves, mayo, food court, tocino",
Da Real Aloha BBQ,12210 Montwood Dr Ste 109,El Paso,TX,79936,US,(808) 562-7122,,https://www.google.com/maps/place/Da+Real+Aloha+BBQ/data=!4m7!3m6!1s0x86e74596f279e4c7:0xb7c899d1501fb057!8m2!3d31.7602171!4d-106.2646891!16s%2Fg%2F11sd7rzznq!19sChIJx-R58pZF54YRV7AfUNGZyLc?authuser=0&hl=en&rclk=1,Restaurant,,4.4,208,11 AM-8 PM,"mac salad, spam musubi, hawaiian food, rice, loco moco, teriyaki chicken, islands, spicy chicken katsu, lau lau, potato mac",
Dad's Best Filipino Cuisine,"1810 D, Rayford Rd",Spring,TX,77386,US,(956) 285-8791,http://www.dadsbestfilipinocuisine.online/,https://www.google.com/maps/place/Dad%27s+Best+Filipino+Cuisine/data=!4m7!3m6!1s0x86473772c2e64821:0xfe5ea4373ca1cb75!8m2!3d30.1240381!4d-95.4147673!16s%2Fg%2F11lkddgmk7!19sChIJIUjmwnI3R4YRdcuhPDekXv4?authuser=0&hl=en&rclk=1,Restaurant,,4.8,114,,"lumpia, pansit, food truck, empanadas, skewer, people, christian, social media, pork bbq, dozen",
De Dios Filipino Store,6500 N 10th St Ste T,McAllen,TX,78504,US,(956) 664-2210,,https://www.google.com/maps/place/De+Dios+Filipino+Store/data=!4m7!3m6!1s0x8665a14cbfb066e7:0x9c879d1ecd20c6c6!8m2!3d26.2611151!4d-98.2188201!16s%2Fg%2F1tdp0x5s!19sChIJ52awv0yhZYYRxsYgzR6dh5w?authuser=0&hl=en&rclk=1,Supermarket & Grocery,,4.8,48,9 AM-8 PM,convenience,
DelCiano Pinoy Cuisine,6320 U.S. 287 Frontage Rd Ste 108,Arlington,TX,76001,US,(817) 897-6134,http://delciano.com/,https://www.google.com/maps/place/DelCiano+Pinoy+Cuisine/data=!4m7!3m6!1s0x864e6339b1964add:0x2aafcb6c8d07ebaa!8m2!3d32.6442921!4d-97.1858324!16s%2Fg%2F1vhlylj0!19sChIJ3UqWsTljToYRqusHjWzLryo?authuser=0&hl=en&rclk=1,Restaurant,,4.5,446,11:30 AM-9 PM,"karaoke, pancit, halo halo, chef, crispy pata, pandesal, Spring rolls, entrees, feel, bistek",
Eat and Out Cafeteria,20680 Westheimer Pkwy #10,Katy,TX,77450,US,(281) 717-8626,https://www.order.store/store/eat-and-out-cafeteria/i2QeQLfWW162mcDaTT5LSw,https://www.google.com/maps/place/Eat+and+Out+Cafeteria/data=!4m7!3m6!1s0x8641213759bef1b3:0xb47a73eadaa515b7!8m2!3d29.7390111!4d-95.7341104!16s%2Fg%2F11gh_4pswb!19sChIJs_G-WTchQYYRtxWl2upzerQ?authuser=0&hl=en&rclk=1,Quick Bites & Turo-Turo,Restaurant,4.4,149,9:30 AM-6 PM,"price, halo halo, sisig, lumpia, pancit, fried, trays, buffet, menudo, laing",
El Pinoy Restaurante & Groceries,101 21st St #4,Galveston,TX,77550,US,,https://elpinoyrestaurante.com/,"https://www.google.com/maps/place/El+Pinoy+Restaurante+%26+Groceries/@29.3084175,-94.7926144,17z/data=!3m1!4b1!4m6!3m5!1s0x863f9e6b2841b245:0x34e2d0c15691d63b!8m2!3d29.3084175!4d-94.7926144!16s%2Fg%2F11b6_gxm7k?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDgyNS4wIKXMDSoASAFQAw%3D%3D",Restaurant,,4.2,37,9 AM-2 PM,"home, fish, price",
Elsie's Egg Rolls,525 Chris Kelley Blvd STE 100A,Hutto,TX,78634,US,(512) 642-6984,https://sites.google.com/elsieseggrolls.com/elsies/menu?authuser=0,https://www.google.com/maps/place/Elsie%27s+Egg+Rolls/data=!4m7!3m6!1s0x8644dbabd9eced6b:0xd024b56002a00724!8m2!3d30.5322331!4d-97.5637087!16s%2Fg%2F11fxy3c332!19sChIJa-3s2avbRIYRJAegAmC1JNA?authuser=0&hl=en&rclk=1,Restaurant,,4.5,372,,"pancit, lumpia, food truck, chicken curry, drive thru, pork adobo, garlic rice, filipino spaghetti, pork skewers, spicy sauce",
Fely's Lumpia House,3845 FM888,Beeville,TX,78102,US,(361) 362-9524,,https://www.google.com/maps/place/Fely%27s+Lumpia+House/data=!4m7!3m6!1s0x86680762c5a64659:0xa00615b788b32347!8m2!3d28.3305025!4d-97.7593607!16s%2Fg%2F11mvr9_wmx!19sChIJWUamxWIHaIYRRyOziLcVBqA?authuser=0&hl=en&rclk=1,Restaurant,Quick Bites & Turo-Turo,4.3,6,11 AM-6 PM,,
Filipiniana Restaurant,9671 Bissonnet St,Houston,TX,77036,US,(713) 272-8888,https://filipinianarestaurants.com/,https://www.google.com/maps/place/Filipiniana+Restaurant/data=!4m7!3m6!1s0x8640c2a71909b60d:0xcf9821930dfc9ebd!8m2!3d29.675137!4d-95.5470859!16s%2Fg%2F1tywyb4r!19sChIJDbYJGafCQIYRvZ78DZMhmM8?authuser=0&hl=en&rclk=1,Restaurant,,4.2,483,10:30 AM-6 PM,"buffet, price, dessert, home, selection, kare-kare, cook, plate, adobo, lumpia",
